ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_surprise_pct,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_total,company_type,rank,data_quality,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,predicted_return,ml_rank
AIG,"American International Group, Inc.",Financial Services,Insurance - Diversified,United States,USD,40353995803.922195,13.399649,8.570492,0.6241,1.0038248,1.511329,1.496,4.803,0.07723,0.01885,0.118389994,0.18620001,0.35534,0.014,0.216,0.093,22.647,0.611,0.204,9517249536.0,9592999936.0,9155999744.0,39940997120.0,2.63,0.3169,2.0,2.17,0.45,1781481600.0,0.541,86.77813855830345,70.832194515381,76.11000061035156,88.05,2.36364,20.0,1.66,0.0149,0.00592,0.97747004,False,False,,4333229.0,4130850.0,0.5832823800195505,-0.026975205541074465,-0.021861000562122368,-0.013330276496073212,,-0.12293577766460517,0.2342555910600764,58.730158730158735,-0.0013645318902386627,-0.019177941719157543,False,0.4663234497666807,98.41076088982787,41.83888916868942,49.02840059790733,44.34035563325268,57.802227349435235,58.07899461400359,67.36474694589877,99.01859504132231,50.0,65.10290172511151,standard,134,0.875,7,STARK,8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.00971726,31.5
FIX,"Comfort Systems USA, Inc.",Industrials,Engineering & Construction,United States,USD,70149278057.98633,57.47736,38.03916,1.44,108.566605,6.921018,7.178,41.905,0.53294,0.17266001,0.12073,0.07885,0.25128,0.01,0.388,0.382,45.489,1.24,1.183,1099853568.0,70540000.0,303920992.0,72758657024.0,0.13,0.065,2.6,0.39,0.8,1778803200.0,1.705,2073.1775510595326,451.0284704356054,1992.739990234375,1991.2,1.28571,5.0,1.88,0.0249,0.01176,0.96211,False,False,,435900.0,390450.0,1.3488487600666974,0.24131895546421278,0.49075567663369646,1.0507891904631075,,-0.0387991664216355,0.5258892141832843,66.11058192928101,0.23130463433724402,0.781345320803075,True,0.7306908445978381,25.55013936849207,60.810271769369464,93.00448430493275,56.17854096870311,30.193829243949597,47.666068222621185,34.33682373472949,32.54132231404959,50.0,57.10043914325675,standard,318,0.875,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-0.016266577,3.4
UTHR,United Therapeutics Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,United States,USD,24134364174.548035,21.011827,17.391565,2.3141,4.061808,7.6138444,6.934,14.195,0.20261,0.12624,0.40615,0.41689,0.86583,-0.016,-0.122,-0.147,,4.794,4.116,566412480.0,2153700096.0,0.0,21980663808.0,,0.0,,,,,0.595,609.3499755859375,272.1199951171875,568.5800170898438,663.5833,1.57143,12.0,4.31,0.0675,0.02037,1.0229,False,False,,558090.0,497410.0,0.8132218530553629,-0.020550881940171628,0.20039693597487407,0.23191924115610796,,-0.0669072948708831,0.4989368183381148,50.713081714111475,0.015129673992898551,0.21176449846397283,False,0.32742793440651824,48.13519187579338,88.46740568496242,79.04334828101645,18.73012319793703,58.159577942040094,67.50448833034112,12.041884816753926,47.72727272727273,50.0,48.9622096974769,standard,534,0.75,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.022723094,67.8
2412.TW,"Chunghwa Telecom Co., Ltd.",Communication Services,Telecom Services,Taiwan,TWD,1062770176665.0,27.290836,25.26659,1.69,2.6816473,4.4227834,4.41,12.456,0.09986,0.05673,0.16239999,0.21841998,0.36668998,0.075,0.032,0.032,9.662,1.644,1.281,42714480640.0,65680625664.0,39751520256.0,1059719020544.0,3.62,0.996,5.0,3.81,5.0,1751500800.0,0.111,138.0,124.68587493896484,137.0,132.14285,,7.0,,,0.41259998,0.23246999,False,False,,11644379.0,10546651.0,0.7081773857315499,0.00366300366300365,0.02621722846441954,0.04580152671755733,,-0.007246376811594235,0.1061950664714587,50.0,0.009505563333578992,0.02675560218841344,True,0.6771237324415051,63.12672546182456,55.40458089418546,69.71599402092676,42.052036784191806,85.25789798894493,17.41472172351885,67.36474694589877,65.599173553719,50.0,64.95770248845992,standard,135,0.875,9,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.0060854014,19.8
NOVN.SW,Novartis AG,Healthcare,Drug Manufacturers - General,Switzerland,CHF,222292713922.5,21.336996,15.240616,2.542,6.1257553,3.92896,4.651,11.481,0.34929,0.10541,0.23921,0.30479,0.75554,-0.007,-0.093,-0.125,120.734,0.848,0.526,12024750080.0,6892000256.0,46997999616.0,263157170176.0,3.17,0.66260004,3.7,3.6,3.7,1773100800.0,0.487,127.13168165418837,88.3710749661602,116.5,121.99479,2.63636,21.0,,,0.02111,0.42887002,False,False,,3052219.0,2307026.0,0.07503378963840515,-0.015548389342830204,-0.030332649142377877,0.17690998206567166,,-0.08362731866559958,0.18240332040745327,58.99743170079461,-0.014906473612104842,0.0838108203862411,True,0.6799538775118442,69.15767503173518,84.63798053144431,62.12257100149477,20.822033829352847,52.30922098811005,27.19928186714542,67.36474694589877,71.5909090909091,50.0,48.84836895085886,standard,538,0.875,3,SVAG,-8,VARNING,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.0067812335,21.7
L.TO,Loblaw Companies Limited,Consumer Defensive,Grocery Stores,Canada,CAD,70601459490.24475,27.447964,21.105885,5.4197,1.9307404,1.0948848,0.583,6.569,0.24492,0.07105,0.04277,0.06966,0.3132,0.042,0.21,0.181,151.434,1.091,0.179,4135124992.0,960000000.0,16734999552.0,37566554112.0,1.02,0.25530002,0.62,1.22,0.141,1781481600.0,0.405,69.43194414248008,52.67818049752706,60.65999984741211,67.36364,2.0,11.0,3.94,,0.54568,0.18574,False,False,,1445049.0,1558820.0,0.8731027890365386,-0.005899714972974257,-0.1040658892646037,0.03128214719910227,,-0.1263387393714227,0.2076743041758453,45.135844635888766,-0.02722980252977658,0.007499944274895309,False,0.3279923827551182,93.2912268865789,48.503604481862396,44.06576980568013,51.43816924810832,53.01948072545292,47.48653500897666,67.36474694589877,94.62809917355372,50.0,56.84749822418144,standard,323,0.875,6,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,0.017914379,56.8
0083.HK,Sino Land Company Limited,Real Estate,Real Estate - Development,Hong Kong,HKD,119251593090.17505,30.341463,24.345375,0.34,0.6920338,12.534327,7.619,22.14,0.021949999,0.0108,0.39226002,0.3107,0.47287998,0.345,-0.203,-0.158,3.016,6.979,5.673,6148499968.0,53209001984.0,5155999744.0,72485699584.0,4.58,1.4146,0.58,6.08,0.15,1773273600.0,0.568,13.279999732971191,7.366253574558998,12.4399995803833,13.79,,10.0,,,0.60333,0.10127,False,False,,9174239.0,6457444.0,1.0839118131346608,0.04187604837285508,0.007318809746469146,0.24891557643461537,,-0.06325302481011075,0.22073224678500294,52.30124955358835,0.037725207881913025,0.1729466800461732,False,0.3843663200341491,70.00948726598077,53.27237159170845,70.49327354260089,41.249410242363744,85.45781360687772,36.7145421903052,29.275741710296682,90.39256198347107,50.0,64.84681321945311,standard,137,0.875,8,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.0041727037,14.8
NOD.OL,Nordic Semiconductor ASA,Technology,Semiconductors,Norway,NOK,39689585022.0,173.27586,43.761486,1.5765,6.284994,56.297764,57.123,922.824,0.041739997,0.02039,0.03669,0.052449998,0.52409,0.241,7.848,8.254,24.484,3.623,2.514,-6046250.0,279664992.0,166548992.0,40271130624.0,,0.0,,,0.4,1308268800.0,1.005,204.60000610351562,118.69999694824219,201.0,191.50081,2.4375,16.0,,,0.14994,0.6163,False,False,,979024.0,767885.0,0.18640748568282944,0.15120270889814602,0.3284864239641849,0.5192743413722045,,-0.017595337224448726,0.4148769901604182,65.23808226294861,0.19389864075400487,0.3293562874602971,False,0.862484708904318,14.134217627895001,31.232913101101712,91.95814648729447,93.91514308104735,56.20688541859756,58.25852782764811,12.041884816753926,19.731404958677686,50.0,56.843136850570694,standard,324,0.875,6,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-0.006718291,5.3
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,United States,USD,95774345146.48438,80.566124,37.016506,3.4433,14.397545,17.323395,17.601,48.312,0.20656,0.10389,0.21180001,0.29699,0.86079,0.187,0.23,0.227,46.992,1.471,1.211,1499152256.0,1546153984.0,3083354112.0,97311547392.0,,0.0,,,,,1.131,376.45001220703125,262.75,347.239990234375,379.5473,1.44,26.0,2.57,0.023,0.00324,0.91186,False,False,,2446555.0,2186570.0,0.6650696872614537,0.13122230877176588,0.1595538640976164,0.10046263811563594,,-0.07759336173587905,0.37367018505148214,57.89083271930658,0.12279545426574678,0.07568066027292875,False,0.5856885537359001,25.404002183735603,81.34470865004906,71.36023916292974,67.10651952413188,42.90435371017337,40.754039497307005,12.041884816753926,33.16115702479338,50.0,64.80872681417144,standard,138,0.875,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.026669437,74.1
OEM-B.ST,OEM International AB (publ),Industrials,Industrial Distribution,Sweden,SEK,16564854002.467407,33.12638,25.151514,,6.8497543,3.8268523,3.796,24.138,0.22674,0.12753001,0.11552,0.15353,0.36201,0.072,0.218,0.216,6.213,3.278,2.026,337187488.0,607000000.0,188000000.0,20558336000.0,1.16,0.38889998,1.75,1.57,1.75,1776816000.0,0.984,160.09985718546034,113.05817461569153,149.39999389648438,141.5,,2.0,,,0.18971,0.56165004,False,False,,76394.0,76247.0,0.1309084609783759,0.11320427573455727,0.1664593718920675,-0.02342933059910357,,-0.06683243493828472,0.31894332227543065,55.22385425361229,0.11205055849713297,0.08626192330280968,False,0.6587860529765563,30.629044571286535,63.56511551239097,66.09865470852019,56.917031850362584,65.20367235246056,74.23698384201077,67.36474694589877,34.917355371900825,50.0,64.78464811886789,standard,139,0.875,9,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.026626399,74.0
FIVE,"Five Below, Inc.",Consumer Cyclical,Specialty Retail,United States,USD,11813208597.810654,33.020092,23.487865,1.1434,5.3795986,2.479606,2.708,19.862,0.17924999,0.06163,0.075279996,0.17986,0.35991,0.243,0.263,0.271,92.655,2.009,0.977,347362368.0,932206976.0,2032189056.0,12901121024.0,,0.0,,,,,1.004,251.6300048828125,103.94999694824219,213.63999938964844,261.77274,1.8,22.0,1.87,0.0382,0.01667,1.04277,False,False,,1115865.0,973660.0,1.0951619372056982,-0.05074201676365053,0.037439940698710705,0.3987167193025274,,-0.1509756577354776,0.37761083253344185,35.08035770106878,-0.052326113884421876,0.16554898181762256,False,0.19640582064155912,43.04011948407027,55.03548613264608,66.33781763826607,72.00279530443235,42.70847912971752,80.07181328545781,12.041884816753926,49.79338842975206,50.0,64.75543309806653,standard,141,0.875,8,STARK,8,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,0.012095041,39.0
DXCM,"DexCom, Inc.",Healthcare,Medical Devices,United States,USD,23781351984.666805,26.450645,20.222803,1.1301,8.0435915,4.9360414,4.722,17.605,0.35624,0.09651,0.19311,0.2142,0.61504,0.15,0.922,0.893,46.833,1.948,1.583,1056637504.0,2415200000.0,1384800000.0,22750951424.0,,0.0,,,,,1.398,89.9800033569336,54.11000061035156,61.630001068115234,82.44,1.39286,25.0,4.34,0.0546,0.00278,1.02326,False,False,,4546572.0,6008010.0,2.0535930869289722,0.006532770355534456,-0.11982285028832507,0.033886939055204346,,-0.3150700292414892,0.3928581210136184,50.51258459530062,-0.02533833468295199,-0.09576749311082644,True,0.6278711390343192,61.035865194272574,77.74083721033034,31.330343796711507,80.39879151309279,42.69332136646251,67.86355475763017,12.041884816753926,72.41735537190083,50.0,64.75021415986384,standard,142,0.875,8,STARK,8,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.012739792,41.8
HOLX,"Hologic, Inc.",Healthcare,Medical Instruments & Supplies,United States,USD,16968845705.952568,31.53942,15.664253,1.6608,3.2325425,4.1121645,4.149,12.677,0.108559996,0.07434,0.13178,0.22990999,0.60378,0.025,-0.092,-0.109,48.051,4.04,3.102,848612480.0,2366599936.0,2520300032.0,17122545664.0,,0.0,,,,,0.703,76.06999969482422,53.619998931884766,76.01000213623047,76.66667,3.0,9.0,2.78,0.0366,0.00836,0.96516,False,False,,4506784.0,13350057.0,0.0,0.0035648835499915155,0.01685621586930397,0.11418939865341526,,-0.000788715115478511,0.22703710894751752,82.4323279395011,0.009359275230740982,0.06549144190328238,True,0.981384628469847,69.70654943142982,64.0304245587572,72.76532137518684,24.71936754293245,71.20314470209196,74.05745062836625,12.041884816753926,75.41322314049587,50.0,64.71419245827985,standard,144,0.875,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.002024541,9.9
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty,United States,USD,116709519458.16528,10.164376,12.344908,29.7729,3.6406553,1.3052566,1.373,8.107,0.37903,0.07935,0.12927,0.16393,0.18562001,0.087,0.098,0.098,26.174,0.301,0.242,15501625344.0,2288000000.0,8385999872.0,122807525376.0,6.96,0.70699996,13.9,1.89,0.1,1782950400.0,0.295,272.2856194364593,187.86426104094096,199.72999572753906,230.80952,2.625,21.0,2.71,0.012200001,0.00248,0.90219,False,False,,2840013.0,2756680.0,1.335417560967708,-0.018381115008237914,-0.022963174395501884,-0.04211508694323485,,-0.2664688052901444,0.22157478389986007,44.87937414572892,-0.005633956808821283,-0.05907836141427747,False,0.488161011745125,91.88799921882628,60.325714699406774,37.15994020926757,49.93971366384891,60.907997077469304,37.16337522441652,67.36474694589877,95.45454545454545,50.0,56.67824921233255,standard,325,0.875,6,NEUTRAL,0,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.009419366,30.6
AUSS.OL,Austevoll Seafood ASA,Consumer Defensive,Farm Products,Norway,NOK,18991645055.440903,20.367966,7.980954,1.6,1.185945,0.4831988,1.026,8.825,0.053319998,0.036259998,0.02387,0.105550006,0.43741,0.001,24.0,40.75,53.721,2.077,0.988,1536249984.0,5362999808.0,15109000192.0,40323321856.0,6.97,1.4069,6.5,5.27,6.5,1780012800.0,,105.80000305175781,84.30000305175781,94.0999984741211,106.75,2.125,8.0,,,0.5819,0.18899,False,False,,146672.0,161122.0,0.22991991546001017,-0.051411276522337235,-0.002120939248824283,0.05375134667779613,,-0.11058605141923317,0.2070659826194826,52.59258422013371,-0.04451486291328188,-0.010296720022445083,True,0.625329273789748,67.82800418993173,34.4370047772684,55.51569506726457,73.55825178173494,70.88291372330677,72.44165170556553,29.275741710296682,63.01652892561983,50.0,64.65970297810522,standard,145,0.75,9,STARK,8,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.0064312746,20.8
HEROMOTOCO.NS,Hero MotoCorp Limited,Consumer Cyclical,Auto Manufacturers,India,INR,990960275445.0,17.277168,15.544488,,4.584532,2.090138,1.884,12.679,0.28027,0.12512,0.12109999,0.1311,0.33181998,0.302,0.257,0.257,3.57,1.909,1.546,62780588032.0,129715298304.0,7786100224.0,893246701568.0,3.65,0.6104,185.0,3.12,75.0,1784764800.0,0.562,6266.359422363396,4017.8489715213964,4952.5,5939.0586,2.29412,34.0,,,0.37431,0.36574,False,False,,595960.0,859627.0,0.5106104716122349,-0.05314979447471557,-0.12846458424989005,-0.0876344017831514,,-0.20966869817177936,0.2684065802610687,43.76012965964343,-0.05159949827171839,-0.07587941552959188,False,0.12827477378456278,78.35201196616097,63.2254206413739,29.0881913303438,72.54953320444922,73.58267376736026,17.684021543985637,67.36474694589877,87.80991735537191,50.0,64.6453631076632,standard,146,0.875,9,STARK,8,NEDTREND,True,5,0.7142857142857143,HÖG,EJ AKTUELL,0.016510818,53.1
MIDD,The Middleby Corporation,Industrials,Specialty Industrial Machinery,United States,USD,6491897418.470215,19.722527,13.2023945,1.51,2.5301778,1.9610097,2.479,11.723,0.12039,0.058569998,-0.12692,0.16350001,0.38741,0.15,,,79.798,1.965,0.987,541004032.0,179504000.0,1895154944.0,8207548416.0,,0.0,,,0.066667,1086134400.0,1.347,169.44000244140625,110.81999969482422,143.5800018310547,195.25,1.7,8.0,4.52,0.0654,0.01589,1.08803,False,False,,607098.0,828990.0,0.8653790299157711,0.029616385609139817,-0.12413830143318882,0.15325302675545927,,-0.15262039800367777,0.3896734279794175,50.73503335889816,0.009991596071652786,0.024669367435462553,True,0.43345045458872283,78.76606732297094,43.4079470176766,46.307922272047826,73.32402234636871,38.349421753466366,87.16337522441651,12.041884816753926,86.05371900826447,50.0,64.54704792520138,standard,147,0.875,7,STARK,8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.014961637,48.5
ARM,Arm Holdings plc,Technology,Semiconductors,United Kingdom,USD,222545944588.51913,243.2093,68.5054,2.3927,28.484272,47.644176,46.876,202.029,0.112679996,0.05878,0.17148,0.29597,0.97495,0.201,0.457,0.49,5.214,5.427,5.254,824750016.0,3600999936.0,432000000.0,218958921728.0,,0.0,,,,,3.406,239.5,100.0199966430664,209.16000366210938,229.00056,1.89744,36.0,1.87,0.1141,0.00044,0.95812,False,False,,8052339.0,12065300.0,0.8703349411572472,0.28848642458461327,0.6695402753841189,0.40611767167804613,,-0.12668056926050364,0.5875071307501906,47.61735913700751,0.24640592985997256,0.4521974808271676,False,0.502753846068919,16.0143829171512,70.27241681732781,79.55156950672647,77.07362956083101,49.845308921813334,27.019748653500898,12.041884816753926,22.417355371900825,50.0,64.48848846091664,standard,148,0.875,8,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.040047996,84.7
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,United States,USD,59300119811.23552,80.567566,16.087078,1.2375,1.9283888,2.8079035,3.836,7.483,0.04053,0.02497,0.22421,0.17725,0.69757,-0.083,3.156,2.574,41.989,1.21,0.905,3033374976.0,3811000064.0,16611000320.0,81015119872.0,1.74,1.3242999,1.04,1.11,0.26,1781049600.0,0.172,67.44999694824219,38.61664829751817,59.619998931884766,64.33333,2.68,24.0,0.01,0.0002,0.26933,0.55396,False,False,,17330373.0,12841640.0,1.371819996251566,0.04835590032793524,0.30026215685767177,0.43694480408614256,,-0.11608596546513972,0.3440609645641054,55.56607865034533,0.019684260379099427,0.2564791286950776,True,0.7672313284983238,69.71420582151956,53.330590091563046,78.86397608370702,65.34141778920164,58.34603249962864,50.53859964093357,29.275741710296682,62.396694214876035,50.0,56.408084347495695,commodity,329,0.875,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.035276514,81.9
CNR.TO,Canadian National Railway Company,Industrials,Railroads,Canada,CAD,93361808221.43555,20.277998,17.600374,2.5123,4.359563,5.4028826,6.69,12.845,0.21846001,0.075619996,0.27228,0.38411,0.56661,-0.005,0.011,-0.013,105.664,0.668,0.403,2598500096.0,586000000.0,22666000384.0,115595714560.0,2.38,0.4713,3.66,2.02,0.915,1780963200.0,0.99,158.25,124.46398935242772,153.91000366210938,160.21053,2.25926,19.0,2.12,,0.02668,0.73371005,False,False,,1776496.0,1539230.0,1.3071731050169204,0.031844997877313874,0.05775478816791524,0.15067058260517907,,-0.02742493736423779,0.2108137325190815,45.377069126213016,0.04130171779849512,0.12234560999935784,False,0.6123828791998107,46.81446458531215,78.55913175820771,74.40956651718984,28.606919596349844,40.047460789689126,41.4721723518851,67.36474694589877,43.078512396694215,50.0,56.406292918753834,standard,330,0.875,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.010723114,34.9
7564.T,"Workman Co.,Ltd.",Consumer Cyclical,Apparel Retail,Japan,JPY,585166127760.0,28.367952,33.57056,,3.8132496,3.6379166,3.123,15.08,0.1428,0.106759995,0.12818,0.121920004,0.37914002,0.246,0.182,0.183,1.103,5.233,3.892,3860875008.0,83742998528.0,1692999936.0,502299885568.0,1.24,0.3523,89.0,1.34,89.0,1806364800.0,0.812,7910.0,4870.10189453125,7170.0,7292.222,2.77778,9.0,,,0.76319003,0.050890002,False,False,,325662.0,506471.0,0.3635514382468569,0.15645161290322585,0.10867493195812017,0.19817260269971038,,-0.09355246523388117,0.36080217949036797,51.45228215767634,0.06270703310667747,0.1347094174800929,False,0.5219471931257886,30.896319162723806,58.42145737077114,71.53961136023916,66.75803597240927,70.1210032421501,19.569120287253142,67.36474694589877,25.3099173553719,50.0,64.39032716363411,standard,149,0.875,8,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.037288506,83.3
ABNB,"Airbnb, Inc.",Consumer Cyclical,Travel Services,United States,USD,55522034004.89371,32.802467,21.977133,1.3382,10.351411,6.234453,5.486,26.49,0.32325,0.06245,0.19902,0.03211,0.82913,0.179,0.06,0.039,33.185,1.442,0.745,3191000064.0,12005000192.0,2534000128.0,69376131072.0,,0.0,,,,,1.208,147.25,110.80999755859375,132.85000610351562,156.29167,2.16667,36.0,5.17,0.0405,0.01361,0.87486,False,False,,3979491.0,4423880.0,0.7402090067223225,-0.03599152124626692,0.09476726636998678,0.09170846773121655,,-0.09779282781992782,0.2911080398982428,29.587307368373132,-0.008277126585997663,0.03586123413541209,False,0.014206575411980093,55.61521868425491,67.59139113969933,65.73991031390135,52.56758408803258,49.444832024852964,51.615798922800714,12.041884816753926,71.900826446281,50.0,56.36405955748423,standard,331,0.875,6,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,0.020894838,63.5
YAR.OL,Yara International ASA,Basic Materials,Agricultural Inputs,Norway,NOK,135615930033.68738,10.561397,11.044794,2.53,1.6043352,8.359486,8.565,50.635,0.16863,0.06888,0.0863,0.13633001,0.2894,0.166,0.109,0.109,46.846,1.793,0.821,2263249920.0,1218000000.0,4270000128.0,138942644224.0,4.12,0.088999994,22.0,5.72,22.0,1778630400.0,0.233,574.9165634229322,337.6894957231001,532.4000244140625,526.95184,2.94737,19.0,,,0.36284,0.48444,False,False,,726755.0,655094.0,0.07534498751245351,0.00739187029389754,0.2138047289147007,0.5556976787528654,,-0.0739525380095769,0.29343316672609815,59.59709962552486,0.03475792772295283,0.29320113717002827,True,0.9505356996556678,26.110653700366615,52.10436897432413,84.12556053811659,57.594260547173555,67.37256903506989,34.64991023339318,67.36474694589877,34.40082644628099,50.0,64.32907898706611,standard,151,0.875,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.025262468,72.5
GMED,"Globus Medical, Inc.",Healthcare,Medical Devices,United States,USD,8684425433.3983,17.906542,14.944552,1.49,2.1971216,3.3552387,3.189,10.464,0.13303,0.08177,0.18922001,0.21316999,0.68489,0.27,0.667,0.647,2.45,4.556,2.83,341059616.0,629851008.0,115941000.0,9889558528.0,,0.0,,,,,1.003,101.4000015258789,51.790000915527344,76.63999938964844,111.5,1.85714,12.0,3.04,0.0278,0.0070599997,1.01279,False,False,,1258973.0,2232020.0,0.8845475863184281,-0.17378182810849496,-0.12998067231519617,-0.09526619976440831,,-0.24418147695896553,0.47659582036588055,18.913984097264816,-0.1279215377863253,-0.02266402460672079,False,0.15064121185389776,61.99524416117033,70.28117770609957,26.39760837070254,82.44292932991276,60.35927057635214,83.84201077199282,12.041884816753926,58.78099173553719,50.0,64.30954630163416,standard,152,0.875,8,STARK,8,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.0125995735,41.0
0941.HK,China Mobile Limited,Communication Services,Telecom Services,Hong Kong,HKD,1792094899217.5342,11.884457,11.361502,56.4675,1.1364402,1.7761282,1.54,5.794,0.096379995,0.042740002,0.12898,0.10977,0.28445998,0.01,-0.049,-0.042,7.17,0.855,0.782,155567751168.0,345124995072.0,102327001088.0,1621305065472.0,5.85,0.7611,5.04,6.96,2.52,1780617600.0,0.234,88.9000015258789,75.8499984741211,86.4000015258789,96.5145,1.6875,15.0,,,0.71703005,0.01582,False,False,,20238757.0,17319669.0,0.923636218853045,0.058823567910728514,0.10063696211310713,-0.008605851828669131,,-0.028121484331721236,0.118028938954815,66.12904019708458,0.05804557737899563,0.03551792699962264,True,0.7897248362867435,93.43062866729989,42.64006112110474,68.66965620328848,26.99228652112463,74.11108590701305,15.080789946140035,67.36474694589877,93.28512396694215,50.0,56.29777065668107,standard,334,0.875,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.013778665,44.8
ENR.DE,Siemens Energy AG,Industrials,Specialty Industrial Machinery,Germany,EUR,146516120640.81622,67.79527,29.489784,1.0299,13.081131,3.6499455,3.447,37.647,0.23313999,0.0299,0.055430003,0.11852,0.18827999,0.033,0.807,0.765,33.549,0.912,0.584,4672875008.0,11694999552.0,3729999872.0,138353754112.0,0.41,0.2756,0.7,,0.7,1772150400.0,1.9,191.66000366210938,77.29040616371319,172.1999969482422,188.9584,1.8,25.0,,,0.120670006,0.55441004,False,False,,2711799.0,2620221.0,0.15647275653250195,0.031508292978982944,0.06683726157267977,0.6086913788471884,1.2131343938055057,-0.10153399948887909,0.4565831001088077,45.65434666956633,0.05476960027024114,0.34803536486934217,False,0.2907465945997668,43.895060851656886,40.94964445800157,80.1791258069285,65.84310443682098,28.43331392675016,33.30341113105925,67.36474694589877,58.057851239669425,50.0,64.29679454236117,standard,153,1.0,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.02147855,65.2
FLRY3.SA,Fleury S.A.,Healthcare,Diagnostics & Research,Brazil,BRL,8480549895.376472,13.4482765,10.811035,,1.6999019,0.99780244,1.389,6.231,0.11672,0.060650002,0.07468,0.16773,0.26614,0.103,,0.122,101.504,2.137,2.011,590257984.0,2150204928.0,5357033984.0,11804090368.0,12.11,1.0424,1.89,5.04,0.899059,1764720000.0,,18.100000381469727,11.23337634480973,15.600000381469727,17.5,2.27273,11.0,,,0.55372,0.64776003,False,False,,2860701.0,2158990.0,1.0853389114533682,-0.11764705247754659,-0.07692303351505059,0.09421598479288784,,-0.13812154405032118,0.2872970764909153,40.49845986010396,-0.03142886870477668,0.023761108354672933,False,0.016714316224151315,80.57295319171601,47.12952853189299,48.63976083707025,56.05625863008146,53.209480228741114,84.20107719928187,29.275741710296682,75.92975206611571,50.0,56.260208878901835,standard,335,0.75,6,NEUTRAL,0,VARNING,False,1,0.14285714285714285,LÅG,VÄNTA,0.018730247,59.0
